,DBA,CUISINE DESCRIPTION,BORO,BUILDING,STREET,ZIPCODE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50057596,MASSONI,Italian,Manhattan,11,E 31ST ST,10016.0,40.746199409843996,-73.985141872193,105.0,4.0,7400.0,1088871.0,1008610010.0,MN17
50057601,ZOE DELEU CATERING,Continental,Brooklyn,630,FLUSHING AVE,11206.0,40.699955930335996,-73.948449306538,303.0,36.0,25700.0,3329628.0,3017200001.0,BK75
50057614,TRAPIZZINO,Italian,Manhattan,144,ORCHARD ST,10002.0,40.720470421871,-73.989014946388,103.0,1.0,3001.0,1005367.0,1004110039.0,MN27
50057622,HILTON GARDEN INN CHELSEA,American,Manhattan,121,W 28TH ST,10001.0,40.746389433798,-73.99134205718799,105.0,3.0,9500.0,1087590.0,1008040024.0,MN17
50057623,MISTER BURRITO LOCO,Mexican,Queens,4320,GREENPOINT AVE,11104.0,40.741016237975,-73.921691465694,402.0,26.0,18502.0,4002114.0,4001730027.0,QN31
50057630,TAQUERIA EL MAGUEY,Mexican,Brooklyn,3917,4TH AVE,11232.0,40.652468998942,-74.00631039331999,307.0,38.0,8400.0,3010521.0,3007090003.0,BK32
50057633,MORGAN CAFE,American,Manhattan,341,9TH AVE,10001.0,40.750523359761,-73.998401122306,104.0,3.0,9700.0,1012831.0,1007270001.0,MN13
50057635,LA AMISTAD BAKERY AND RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,16204,NORTHERN BLVD,11358.0,40.761720771552,-73.80325415009901,407.0,20.0,117100.0,4120470.0,4053360027.0,QN51
50057641,NORMA,Italian,Manhattan,438,3RD AVE,10016.0,40.743459318157,-73.979783386973,106.0,2.0,7200.0,1018323.0,1008860046.0,MN20
50057644,ZABROSURA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Staten Island,2110,CLOVE RD,10305.0,40.603153676062,-74.083112279312,502.0,50.0,5000.0,,5.0,SI14
50057653,LOCAL & VINE,American,Manhattan,282,HUDSON ST,10013.0,40.725394806496,-74.007623362898,102.0,3.0,3700.0,1009735.0,1005790001.0,MN24
50057655,SILVER PALACE CHINESE RESTAURANT,Chinese,Manhattan,3846,BROADWAY,10032.0,40.836192232967,-73.943305602028,112.0,7.0,24500.0,1062822.0,1021190001.0,MN36
50057658,YOUZI SHANGHAI,Chinese,Queens,4128,MAIN ST,11355.0,40.757348554116,-73.829075639723,407.0,20.0,84900.0,4312192.0,4050420035.0,QN22
50057659,NATURAL JUICE RESTAURANT,Spanish,Brooklyn,5716,5TH AVE,11220.0,40.641036236124,-74.014557169747,307.0,38.0,7400.0,3015686.0,3008470042.0,BK32
50057673,YAMA RAMEN,Japanese,Manhattan,60,W 48TH ST,10036.0,40.758198776766,-73.980320339473,105.0,4.0,9600.0,1034500.0,1012630066.0,MN17
50057674,W XYZ LOUNGE,American,Queens,2745,JACKSON AVE,11101.0,40.748108566493,-73.93962741539,402.0,26.0,1900.0,4617885.0,4004320005.0,QN31
50057675,MING WONG,Chinese,Bronx,29,W BURNSIDE AVE,10453.0,40.853813196193,-73.908808636822,205.0,14.0,25100.0,2014160.0,2031930033.0,BX36
50057679,SHAKE SHACK,Sandwiches,Manhattan,1,PENN PLZ,10119.0,40.751091318302,-73.992925898182,105.0,3.0,10100.0,1014387.0,1007830070.0,MN17
50057693,RED APPLE,Chinese,Brooklyn,225,COLUMBIA ST,11231.0,40.684481471659005,-74.002952999873,306.0,39.0,5100.0,3004256.0,3003360001.0,BK33
50057694,CHEN'S BUFFET,Chinese,Manhattan,62,WILLIAM ST,10005.0,40.707158481908,-74.008793494858,101.0,1.0,700.0,1001013.0,1000410024.0,MN25
50057699,GREAT SICHUAN,Chinese,Manhattan,363,3RD AVE,10016.0,40.740937186219,-73.981595714349,106.0,2.0,6600.0,1019847.0,1009070003.0,MN20
50057703,PACIFIC KITCHEN,Asian,Staten Island,4255,AMBOY RD,10306.0,40.546957120377,-74.158283461329,503.0,51.0,14604.0,5107700.0,5054600037.0,SI54
50057708,HIMALAYA RESTAURANT,Asian,Queens,8113,BROADWAY,11373.0,40.74320979957,-73.883482413616,404.0,25.0,26902.0,4037310.0,4015090033.0,QN29
50057717,TEA STATION,Chinese,Queens,4716,BELL BLVD,11361.0,40.756567942527,-73.767545767178,411.0,19.0,144700.0,4157332.0,4073300023.0,QN46
50057724,FAN SHUN CHINESE RESTAURANT,Chinese,Queens,6359,108TH ST,11375.0,40.733426782147,-73.849845164791,406.0,29.0,74300.0,4051602.0,4021690001.0,QN17
50057727,YIWANMEN/CHONG QING NOODLE,Chinese,Manhattan,150,MOTT ST,10013.0,40.71927417197,-73.996374456507,102.0,1.0,4100.0,1006938.0,1004700032.0,MN24
50057733,LECHONERA 2DA RESTAURANTE,Spanish,Brooklyn,429,NEW LOTS AVE,11207.0,40.662420046446,-73.891780885036,305.0,42.0,112800.0,3085609.0,3038410036.0,BK85
50057737,BLUE BOTTLE COFFEE,Café/Coffee/Tea,Manhattan,71,CLINTON ST,10002.0,40.719292457953,-73.984971125948,103.0,1.0,3001.0,1004233.0,1003490030.0,MN27
50057739,BLUE BOTTLE COFFEE,Café/Coffee/Tea,Brooklyn,279,MCKIBBEN ST,11206.0,40.705738887227,-73.936913968961,301.0,34.0,48500.0,3388647.0,3030820059.0,BK78
50057744,DER PIONEER,American,Brooklyn,737,CHURCH AVE,11218.0,40.645883777539,-73.972040267535,312.0,39.0,50400.0,3124382.0,3053300050.0,BK40
50057753,ALEX'S PIZZA & DELI,American,Queens,7020,35TH AVE,11372.0,40.750629546719,-73.89556025074799,403.0,25.0,29100.0,4029523.0,4012710085.0,QN28
50057757,THE HALFWAY LINE,Irish,Queens,5910,WOODSIDE AVE,11377.0,40.745315937421,-73.905341578607,402.0,26.0,24900.0,4031219.0,4013310041.0,QN63
50057765,TIR NA NOG,Irish,Manhattan,254,W 31ST ST,10001.0,40.749727207972995,-73.99353238271699,105.0,3.0,10100.0,1014347.0,1007800071.0,MN17
50057768,JOHNNY KAKS,Caribbean,Manhattan,2453,ADAM CLAYTON POWELL JR BLVD,10030.0,40.820120184064,-73.940165203074,110.0,9.0,23200.0,1060126.0,1020110061.0,MN03
50057772,PINOTS PALETTE,"Bottled beverages, including water, sodas, juices, etc.",Staten Island,1367,FOREST AVE,10302.0,40.625603287713,-74.134993666846,501.0,49.0,20100.0,5112221.0,5010520023.0,SI07
50057778,WHITMANS,American,Manhattan,500,W 30TH ST,10001.0,40.752118070946004,-74.001158582559,104.0,3.0,9900.0,1089862.0,1007017502.0,MN13
50057780,KEANE'S BAR & RESTAURANT,Irish,Bronx,4342,KATONAH AVE,10470.0,40.900062984423,-73.867640883899,212.0,11.0,45102.0,2123269.0,2033870003.0,BX62
50057781,BENS COOKIES,Café/Coffee/Tea,Manhattan,822,BROADWAY,10003.0,40.733033400166,-73.991138128793,102.0,2.0,6100.0,1009001.0,1005570017.0,MN23
50057782,CURRY-YA,Japanese,Manhattan,746,9TH AVE,10019.0,40.76366473126,-73.988798419461,104.0,3.0,13300.0,1025171.0,1010410003.0,MN15
50057784,THE BIG SLICE,Pizza/Italian,Manhattan,146,5TH AVE,10011.0,40.739335383396,-73.9912022421,105.0,3.0,5400.0,1015477.0,1008210040.0,MN13
50057786,MUSASHI ASIAN CUISINE,Asian,Brooklyn,495,GRAND ST,11211.0,40.710939013347996,-73.951319208594,301.0,34.0,51300.0,3062730.0,3023870021.0,BK73
50057789,STARBUCKS,Café/Coffee/Tea,Manhattan,3165,BROADWAY,10027.0,40.814677403427,-73.959035623849,109.0,7.0,21100.0,1076685.0,1019930094.0,MN09
50057790,BAGELS AND SCHMEAR,Bagels/Pretzels,Manhattan,114,E 28TH ST,10016.0,40.742974057059996,-73.983273238845,105.0,2.0,6800.0,1018202.0,1008830083.0,MN21
50057793,ORCHARD GROCER,Vegetarian,Manhattan,78,ORCHARD ST,10002.0,40.717681865782,-73.990443945873,103.0,1.0,1800.0,1005270.0,1004080006.0,MN27
50057808,CLANCEY,American,Manhattan,79,CLINTON ST,10002.0,40.718825878394,-73.985209325353,103.0,1.0,1402.0,1004177.0,1003480021.0,MN28
50057810,OCAFE,Café/Coffee/Tea,Manhattan,482,AVENUE OF THE AMERICAS,10011.0,40.735926704359,-73.997867429083,102.0,3.0,6300.0,1009563.0,1005750011.0,MN23
50057811,TEXAS CHICKEN AND BURGERS,Chicken,Manhattan,1974,2ND AVE,10029.0,40.787739846011,-73.94453511499,111.0,8.0,16400.0,1052652.0,1016730004.0,MN33
50057816,JC TASTES,Chinese,Queens,9718A,63RD RD,11374.0,40.731137239254,-73.860389766477,406.0,29.0,71701.0,4050426.0,4020890006.0,QN18
50057817,SOFIA AND GRACE COOKIE COMPANY,Bakery,Brooklyn,163,RALPH AVE,11233.0,40.684365064439,-73.92299136881199,303.0,41.0,37700.0,3040058.0,3014930075.0,BK35
50057819,FRATELLI'S PIZZERIA,Pizza,Brooklyn,7203,18TH AVE,11204.0,40.61502470798,-73.994309076462,311.0,47.0,26600.0,3158523.0,3061940009.0,BK28
50057824,SERAFINA LUDLOW,Other,Manhattan,98,RIVINGTON ST,10002.0,40.720110803137004,-73.98846305051799,103.0,1.0,3001.0,1084639.0,1004110033.0,MN27
50057825,SILVER'S KRUST WEST INDIAN RESTAURANT & GRILL,Caribbean,Brooklyn,660,UTICA AVE,11203.0,40.657372528447,-73.930995021155,309.0,41.0,80800.0,3100180.0,3046170023.0,BK60
50057826,CACHAPAS Y MAS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,678,SENECA AVE,11385.0,40.703142216968004,-73.908279785096,405.0,34.0,54900.0,4082503.0,4034530029.0,QN20
50057832,COFFEE TIME,Bakery,Manhattan,1045,SAINT NICHOLAS AVE,10032.0,40.836336028501,-73.940006007728,112.0,7.0,24500.0,1062910.0,1021220001.0,MN36
50057834,MARKET FOODS,"Ice Cream, Gelato, Yogurt, Ices",Brooklyn,850,3RD AVE,11232.0,40.658510383839,-74.00332668335,307.0,38.0,1800.0,3009889.0,3006710001.0,BK32
50057837,BO'S BAGELS,Bagels/Pretzels,Manhattan,235,W 116TH ST,10026.0,40.803852971172,-73.95401786895,110.0,9.0,21800.0,1058372.0,1019220013.0,MN11
50057840,MARKET COFFEE,Café/Coffee/Tea,Brooklyn,850,3RD AVE,11232.0,40.658510383839,-74.00332668335,307.0,38.0,1800.0,3009889.0,3006710001.0,BK32
50057842,DUNKIN',American,Bronx,925,HUNTS POINT AVE,10459.0,40.820427129385,-73.890984601453,202.0,17.0,8900.0,2005886.0,2027350020.0,BX27
50057847,BAY MARKET KITCHEN,American,Brooklyn,850,3RD AVE,11232.0,40.658510383839,-74.00332668335,307.0,38.0,1800.0,3009889.0,3006710001.0,BK32
50057848,TRI DIM SHANGHAI,Chinese,Manhattan,1378,3RD AVE,10075.0,40.773837758207,-73.957627485003,108.0,4.0,14000.0,1043250.0,1014130035.0,MN40
50057850,EAST DUMPLING,Chinese,Manhattan,46,ELDRIDGE ST,10002.0,40.715908936225,-73.993102798193,103.0,1.0,1600.0,1003879.0,1003000006.0,MN27
50057851,IRVING FARM COFFEE ROASTERS,Café/Coffee/Tea,Manhattan,135,E 50TH ST,10022.0,40.756322362914,-73.97193958988001,106.0,4.0,10000.0,1036453.0,1013050023.0,MN19
50057858,MEXICO 2000,Mexican,Brooklyn,369,BROADWAY,11211.0,40.707427226904,-73.955040458707,301.0,34.0,52700.0,3063613.0,3024630038.0,BK73
50057865,CRAFT CULTURE,American,Queens,5904,MYRTLE AVE,11385.0,40.7004916837,-73.899548532121,405.0,34.0,55700.0,4086692.0,4035870043.0,QN20
50057870,TASTI D LITE,"Ice Cream, Gelato, Yogurt, Ices",Manhattan,300,E 86TH ST,10028.0,40.777631405536,-73.951681882155,108.0,5.0,14601.0,1050017.0,1015480049.0,MN32
50057871,CAFE VERDE,Café/Coffee/Tea,Manhattan,212,N END AVE,10282.0,40.71620733542,-74.015053427097,101.0,1.0,31703.0,1087847.0,1000167520.0,MN25
50057872,POKE CHAN,Asian,Manhattan,315,5TH AVE,10016.0,40.746995448707,-73.985596429598,105.0,4.0,7400.0,1017004.0,1008610075.0,MN17
50057878,PICNIC GARDEN KOREAN BBQ BUFFET,Korean,Queens,15405,NORTHERN BLVD,11354.0,40.764645686377,-73.810819218288,407.0,19.0,117100.0,4119174.0,4052650005.0,QN51
50057879,GOLDEN LION DELI,Delicatessen,Queens,13520,JAMAICA AVE,11418.0,40.702407548333,-73.817308063933,409.0,29.0,14202.0,4196420.0,4093420024.0,QN54
50057884,PAN-TASTIC,Korean,Queens,4202,NORTHERN BLVD,11101.0,40.753068276318004,-73.921377667644,401.0,26.0,17100.0,4002366.0,4001830051.0,QN31
50057892,XHALE,Other,Queens,7011,AUSTIN ST,11375.0,40.72080194518,-73.846533085777,406.0,29.0,71100.0,4314650.0,4032387504.0,QN17
50057894,WHILE WE WERE YOUNG,American,Manhattan,183,W 10TH ST,10014.0,40.734279831343,-74.00280366580499,102.0,3.0,7300.0,1078129.0,1006110001.0,MN23
50057895,MIS ANTOJITOS AND NATURAL JUICE BAR,"Juice, Smoothies, Fruit Salads",Bronx,1268,MORRISON AVE,10472.0,40.831307503712004,-73.875023471497,209.0,18.0,6200.0,2025386.0,2037780028.0,BX08
50057896,MADISON CAFE,American,Bronx,126,E BURNSIDE AVE,10453.0,40.852854847871,-73.904884303673,205.0,14.0,24100.0,2007669.0,2028070059.0,BX41
50057901,GINGER ROOT,Chinese,Manhattan,1164,1ST AVE,10065.0,40.762579543827,-73.959789761872,108.0,5.0,10602.0,1045388.0,1014580046.0,MN31
50057912,BLACK TAP,American,Manhattan,136,W 55TH ST,10019.0,40.763572865369,-73.979474025405,105.0,4.0,13700.0,1023383.0,1010070049.0,MN17
50057938,JOE'S GARAGE BAR,American,Queens,4501,23RD AVE,11105.0,40.768964688039,-73.905210360476,401.0,22.0,13700.0,4014564.0,4007690039.0,QN72
50057940,THE CRAIC,Irish,Brooklyn,488,DRIGGS AVE,11211.0,40.718502303219,-73.954867015605,301.0,33.0,51700.0,3061702.0,3023050018.0,BK73
50057941,SHERDOR RESTAURANT,Russian,Brooklyn,1917,AVENUE U,11229.0,40.599287284428,-73.952290373641,315.0,48.0,57800.0,3198275.0,3073240047.0,BK44
50057950,ASTOR PLATE CAFE,Café/Coffee/Tea,Manhattan,26,ASTOR PL,10003.0,40.729805561137,-73.991199897037,102.0,2.0,5700.0,1087152.0,1005447502.0,MN23
50057954,MEGA BITES,American,Brooklyn,245,DEKALB AVE,11205.0,40.689481153675,-73.969418464523,302.0,35.0,18300.0,3058586.0,3020920065.0,BK68
50057957,CLEAR LAKE,Asian,Queens,4429,9TH ST,11101.0,40.750203026657,-73.95165132438301,402.0,26.0,1900.0,4000000.0,4004500006.0,QN31
50057959,FIVE BOROUGH FOOD HALL,Other,Queens,000,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
50057962,EAST COAST BURGERS,American,Queens,5321,METROPOLITAN AVE,11385.0,40.713292838921,-73.912374344702,405.0,30.0,53500.0,4437509.0,4026340050.0,QN30
50057966,SHENG RAMEN,Asian,Queens,3636,PRINCE ST,11354.0,40.761391727105,-73.832895224737,407.0,20.0,86900.0,4534920.0,4049707501.0,QN22
50057973,PAPAYE DINER,African,Bronx,2300,GRAND CONCOURSE,10458.0,40.857601690867,-73.899834507873,205.0,15.0,38301.0,2013733.0,2031590001.0,BX40
50057976,VIVA FELIZ 365 (HERBALIFE),"Juice, Smoothies, Fruit Salads",Queens,3566,93RD ST,11372.0,40.752461042319005,-73.874392355263,403.0,25.0,27500.0,4036098.0,4014660035.0,QN28
50057977,KAZUNORI,Japanese,Manhattan,15,W 28TH ST,10001.0,40.74514305044,-73.988382911821,105.0,4.0,7600.0,1015728.0,1008300030.0,MN17
50057979,BIGWELL BAKERY AND HALAL RESTAURANT,Bakery,Queens,10708,LIBERTY AVE,11417.0,40.683392885062,-73.834331750737,410.0,32.0,9600.0,4202228.0,4095300004.0,QN55
50057982,KI SUSHI,Japanese,Brooklyn,282,FLATBUSH AVE,11217.0,40.678492073806,-73.97342179153699,306.0,39.0,16100.0,3018942.0,3009390031.0,BK64
50057983,ROSMAR DELI RESTAURANT,Spanish,Queens,12605,36TH AVE,11368.0,40.758512210903,-73.844424464866,407.0,21.0,38301.0,4437240.0,4018230060.0,QN99
50057985,HONEY BADGER IN LEFFERTS GARDENS,American,Brooklyn,67,FENIMORE ST,11225.0,40.658121797333,-73.959633112709,309.0,40.0,79801.0,3115281.0,3050370001.0,BK60
50057988,CHINESE TUXEDO,Chinese,Manhattan,5,DOYERS ST,10013.0,40.714308924856,-73.99792944642701,103.0,1.0,2900.0,1088322.0,1001620038.0,MN27
50057990,PRODUCT OF IMAGE,"Juice, Smoothies, Fruit Salads",Brooklyn,836,UTICA AVE,11203.0,40.652763746795,-73.93050607263099,317.0,41.0,86800.0,3102080.0,3046750022.0,BK96
50057994,MIRROR TEA HOUSE,Café/Coffee/Tea,Brooklyn,575,UNION ST,11215.0,40.678694708634,-73.986328693332,306.0,39.0,11900.0,3007200.0,3004330047.0,BK37
50057995,AMAZON NYC,American,Manhattan,7,W 34TH ST,10001.0,40.748683418484,-73.985137706937,105.0,4.0,7600.0,1082920.0,1008360026.0,MN17
50057997,NEW HING LONG,Chinese,Brooklyn,1102,LIBERTY AVE,11208.0,40.678463778674995,-73.868623188444,305.0,37.0,118800.0,3094359.0,3042010018.0,BK83
50057998,OLYMPIA DELI & JUICE,American,Manhattan,761,AVENUE OF THE AMERICAS,10010.0,40.744418721648,-73.991706810427,104.0,3.0,9100.0,1015014.0,1008010039.0,MN13
50058008,LELI'S BAKERY & PASTRY SHOP,Café/Coffee/Tea,Queens,3514,30TH AVE,11103.0,40.765285579854,-73.91799505101999,401.0,22.0,6300.0,4009932.0,4006500047.0,QN70
50058012,HARMONI,Spanish,Manhattan,151,NAGLE AVE,10040.0,40.861112835535,-73.92603239572401,112.0,10.0,28300.0,1082762.0,1021730029.0,MN35
50058017,YONG KANG STREET,Chinese,Brooklyn,5100,KINGS PLZ,11234.0,40.609928854538005,-73.922281617072,318.0,46.0,69800.0,3326830.0,3084700055.0,BK45
50058018,DUNKIN BASKIN ROBBINS,Donuts,Queens,6112,ROOSEVELT AVE,11377.0,40.745654169547,-73.902807618824,402.0,26.0,26100.0,4437112.0,4012940048.0,QN63
50058023,OLIVER COFFEE,Café/Coffee/Tea,Manhattan,5,OLIVER ST,10038.0,40.712974969635,-73.99807016741,103.0,1.0,2700.0,1081974.0,1002790015.0,MN27
50058025,HAPPY WOK,Chinese,Brooklyn,762,FRANKLIN AVE,11238.0,40.672539272129,-73.957302753114,308.0,35.0,21700.0,3029496.0,3011750062.0,BK61
50058026,NIEVES TIA MIMI DELI,Mexican,Brooklyn,4711,5TH AVE,11220.0,40.646652653841,-74.008688193549,307.0,38.0,9600.0,3012273.0,3007660004.0,BK34
50058027,SOUL OF THE SEA,American,Brooklyn,801,VAN SICLEN AVE,11207.0,40.660080722754,-73.885343818792,305.0,42.0,110400.0,3097676.0,3043530001.0,BK82
50058038,OPEN RICE CHINESE SEAFOOD RESTAURANT,Chinese,Brooklyn,4418,8TH AVE,11220.0,40.644319918874004,-74.000385567848,307.0,38.0,9400.0,3337173.0,3007410047.0,BK34
50058045,POST,American,Manhattan,42,AVENUE B,10009.0,40.722865844672,-73.982830950208,103.0,2.0,3200.0,1004997.0,1003990036.0,MN22
50058046,MAR MAR RESTAURANT,Mediterranean,Staten Island,370,FOREST AVE,10301.0,40.631014590755,-74.10185242551199,501.0,49.0,5900.0,5114940.0,5002520011.0,SI35
50058050,WOODHAVEN CAFE & PIZZERIA,Pizza,Queens,10509,CROSSBAY BLVD,11417.0,40.679869080833,-73.844478845116,410.0,32.0,8600.0,4438535.0,4091630051.0,QN56
50058053,RED HOT II,Chinese,Brooklyn,349,7TH AVE,11215.0,40.666194419994,-73.98214269199799,306.0,39.0,15100.0,3026127.0,3010940010.0,BK37
50058057,SUBWAY,Sandwiches/Salads/Mixed Buffet,Bronx,3526,JOHNSON AVE,10463.0,40.885982242697,-73.90986378303799,208.0,11.0,29500.0,2084151.0,2057930457.0,BX29
50058063,1 HOTEL BROOKLYN BRIDGE,American,Brooklyn,90,FURMAN ST,11201.0,40.700656387222,-73.996000397458,302.0,33.0,100.0,3398446.0,3001997501.0,BK09
50058065,652 LIN'S GARDEN,Chinese,Queens,652,SENECA AVE,11385.0,40.703609456878,-73.909068997639,405.0,34.0,54700.0,4082469.0,4034520025.0,QN20
50058068,SMOKEY ISLAND GRILLE,Caribbean,Brooklyn,424,SUTTER AVE,11212.0,40.66813410695,-73.903429281082,316.0,42.0,91000.0,3084230.0,3037630021.0,BK81
50058073,AL HORNO LEAN MEXICAN KITCHEN,Mexican,Manhattan,57,1ST AVE,10003.0,40.724911272685,-73.987253599144,103.0,2.0,3800.0,1006179.0,1004450033.0,MN22
50058090,RETRO FITNESS,"Juice, Smoothies, Fruit Salads",Staten Island,2965,VETERANS RD W,10309.0,40.527842780907,-74.23337155765199,503.0,51.0,22600.0,5150927.0,5075110075.0,SI11
50058095,TEXAS CHICKEN & BURGERS,Chicken,Brooklyn,521,OCEAN AVE,11226.0,40.649860468666,-73.960957098708,314.0,40.0,51002.0,3117136.0,3051010001.0,BK42
50058097,CROWN FRIED CHICKEN,American,Brooklyn,148,UTICA AVE,11213.0,40.673780611026004,-73.93065713082599,308.0,36.0,34500.0,3036040.0,3013600051.0,BK61
50058121,MOE'S SOUTHWEST GRILL,Mexican,Bronx,200,BAYCHESTER AVE,10475.0,40.865905409786,-73.830429747919,210.0,12.0,46201.0,2120098.0,2051410006.0,BX13
50058123,KITH TREATS,American,Brooklyn,233,FLATBUSH AVE,11217.0,40.681237290124,-73.975396474608,306.0,35.0,12902.0,3027790.0,3011350006.0,BK37
50058131,THAI BKK,Thai,Manhattan,2021,LEXINGTON AVE,10035.0,40.802967353582,-73.938432444269,111.0,8.0,19600.0,1054419.0,1017710052.0,MN34
50058133,WENDY'S,Hamburgers,Queens,22006,NORTHERN BLVD,11361.0,40.761468620826996,-73.761474940957,411.0,19.0,147100.0,4160965.0,4074730001.0,QN46
50058134,WENDY'S,Hamburgers,Queens,6902,NORTHERN BLVD,11377.0,40.754284429156,-73.897337547753,403.0,25.0,29100.0,4028472.0,4012420001.0,QN28
50058135,WENDY'S,Hamburgers,Queens,15533,JAMAICA AVE,11432.0,40.703249671784,-73.80052403215001,412.0,24.0,24000.0,4208820.0,4097540034.0,QN61
50058136,WENDY'S,Hamburgers,Queens,9013,METROPOLITAN AVE,11374.0,40.711774291813,-73.859297848111,406.0,29.0,70300.0,4075274.0,4031770034.0,QN18
50058137,WENDY'S,Hamburgers,Queens,13350,WHITESTONE EXPY,11354.0,40.768655367733004,-73.835487101867,407.0,20.0,86900.0,4000000.0,4043670001.0,QN22
50058139,JANE,American,Manhattan,100,W HOUSTON ST,10012.0,40.727151709687,-74.00034996960301,102.0,1.0,6500.0,1008277.0,1005250061.0,MN23
50058141,WENDY'S,American,Queens,6111,FRESH POND RD,11379.0,40.714444708102,-73.90110018196499,405.0,30.0,60300.0,4000000.0,4027630001.0,QN21
50058145,WENDY'S,American,Queens,150TH,AVENUE,,0.0,0.0,,,,,4.0,
50058152,BAYSDIE CHICKEN LOVERS,Chicken,Queens,21509,NORTHERN BLVD,11361.0,40.760555287245005,-73.767149162918,411.0,19.0,147100.0,4138468.0,4063080029.0,QN46
50058155,COCINA LATINA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Manhattan,4986,BROADWAY,10034.0,40.868285669046,-73.919151088235,112.0,10.0,30300.0,1064869.0,1022290001.0,MN01
50058157,EL SAZON DE OLGA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Bronx,1017,CASTLE HILL AVE,10472.0,40.82799227235,-73.850133206865,209.0,18.0,7800.0,2026309.0,2038060041.0,BX59
50058161,WAFA'S EXPRESS,Middle Eastern,Brooklyn,812,GRAND ST,11211.0,40.711908594385,-73.941063494034,301.0,34.0,49500.0,3069637.0,3027900020.0,BK90
50058174,SMOKE BBQ PIT,Barbecue,Queens,12921,MERRICK BLVD,11434.0,40.680730160539,-73.76372258599399,412.0,27.0,36600.0,4270006.0,4124900001.0,QN08
50058180,POPEYES,Chicken,Manhattan,1908,3RD AVE,10029.0,40.791135328134,-73.9450017593,111.0,8.0,17200.0,1052000.0,1016337502.0,MN33
50058188,GOLDEN FLOWER RESTAURANT,Chinese,Bronx,1772,WESTCHESTER AVE,10472.0,40.831507785291,-73.867597107617,209.0,18.0,7000.0,2024654.0,2037620037.0,BX55
50058195,LIANJIANG RESTAURANT,Chinese,Manhattan,88,DIVISION ST,10002.0,40.714303286953,-73.99380998321901,103.0,1.0,1600.0,1003793.0,1002930028.0,MN27
50058196,O'SIDES,American,Bronx,1472,OGDEN AVE,10452.0,40.84402805047,-73.92364072869199,204.0,16.0,21100.0,2003387.0,2025220081.0,BX26
50058201,NEW YORKERS PIZZA,Pizza/Italian,Manhattan,2166,3RD AVE,10035.0,40.799446099623,-73.938916092101,111.0,8.0,18200.0,1081471.0,1017670033.0,MN34
50058204,KING WAH RESTAURANT ZHANG,Chinese,Queens,6911,NORTHERN BLVD,11377.0,40.754306338769005,-73.897283372662,403.0,25.0,30902.0,4026292.0,4011650045.0,QN28
50058217,STONE MILL,American,Bronx,2900,SOUTHERN BLVD,10458.0,40.865677571305,-73.88331039318001,227.0,15.0,33400.0,2000000.0,2032720001.0,BX99
50058218,CHIPOTLE MEXICAN GRILL #2838,Mexican,Bronx,260,E 161ST ST,10451.0,40.82567890691,-73.918816433455,204.0,16.0,6100.0,2002457.0,2024430100.0,BX14
50058219,HAN JOO BBQ CYCJ,Korean,Queens,4106,149TH PL,11355.0,40.762113093414,-73.814688971988,407.0,20.0,116700.0,4447126.0,4050540032.0,QN51
50058232,WARMA CAFE,Mexican,Brooklyn,442,LORIMER ST,11206.0,40.710097975664,-73.948708351374,301.0,34.0,50300.0,3338218.0,3027920002.0,BK90
50058237,CYCLO,Vietnamese/Cambodian/Malaysia,Queens,551,47TH AVE,11101.0,40.745875953294004,-73.95513711590999,402.0,26.0,700.0,4000043.0,4000280001.0,QN31
50058238,WANG EASTERN OF ZHANG,Chinese,Bronx,780,E 163RD ST,10456.0,40.822658376178005,-73.902969313215,203.0,17.0,13300.0,2004809.0,2026680021.0,BX35
50058239,HEIGHTS FALAFEL,Middle Eastern,Brooklyn,78,HENRY ST,11201.0,40.698496077933,-73.992523979822,302.0,33.0,100.0,3001699.0,3002260024.0,BK09
50058240,ALOAF CAFE,Bakery,Manhattan,170,E 110TH ST,10029.0,40.794389852001,-73.943456910092,111.0,8.0,17200.0,1052161.0,1016370042.0,MN33
